sensor,language,tone,participant,script,time_1,autocorrelation_mean,autocorrelation_median,autocorrelation_std,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,ch,casual,subject1,t1,1.0,1.3697460894381636e-07,1.443532441e-07,9.478648875999108e-08,-2.634102441e-08,2.757851811e-07,0.0
autocorrelations,ch,casual,subject1,t1,2.0,-6.06390943483837e-08,-6.750331268e-08,2.5653537124779865e-08,-8.991741304e-08,-4.358581728e-10,0.0
autocorrelations,ch,casual,subject1,t1,3.0,4.974008948540815e-08,5.487414911e-08,1.9140226724709803e-08,4.154902945e-09,7.089922146e-08,0.0
autocorrelations,ch,casual,subject1,t1,4.0,-7.585342517733879e-08,-9.113783087e-08,4.2688368629494574e-08,-1.191319653e-07,1.508790608e-08,0.0
autocorrelations,ch,casual,subject1,t1,5.0,-3.1899693310918365e-08,-2.839659467e-08,4.7316783236439394e-08,-1.097967416e-07,3.360222479e-08,0.0
autocorrelations,ch,casual,subject1,t1,6.0,-1.3204514781897962e-08,-5.139026045e-09,4.100556277867864e-08,-9.033188392e-08,3.501871087e-08,0.0
autocorrelations,ch,casual,subject1,t1,7.0,-7.535854923253062e-08,-9.245547977e-08,3.455488648600624e-08,-1.082818957e-07,3.597019311e-09,0.0
autocorrelations,ch,casual,subject1,t1,8.0,6.517159780981632e-08,7.281016527e-08,2.224833469478546e-08,8.131990271e-09,8.721964268e-08,0.0
autocorrelations,ch,casual,subject1,t1,9.0,-2.0857025244755107e-08,-3.065185683e-08,3.705650128219053e-08,-6.1460249e-08,5.342660408e-08,0.0
autocorrelations,ch,casual,subject1,t1,10.0,9.398095482606122e-09,1.015281251e-08,4.411635695547812e-08,-5.832250053e-08,7.575340232e-08,0.0
autocorrelations,ch,casual,subject1,t1,11.0,4.491999454700408e-08,5.835846303e-08,3.653243551638974e-08,-3.316749546e-08,8.1186779e-08,0.0
autocorrelations,ch,casual,subject1,t1,12.0,-8.147101450081634e-08,-8.715259273e-08,1.666854988979171e-08,-9.856500917e-08,-3.719585647e-08,0.0
autocorrelations,ch,casual,subject1,t1,13.0,-7.7548381877551e-09,1.054520451e-09,2.874523202417796e-08,-6.706716541e-08,2.268252111e-08,0.0
autocorrelations,ch,casual,subject1,t1,14.0,-5.510328323102042e-10,-3.53583062e-09,1.3894371773230528e-08,-1.63830983e-08,2.219335208e-08,0.0
autocorrelations,ch,casual,subject1,t1,15.0,3.608153553377755e-08,3.517120348e-08,3.2095371181913315e-08,-1.277546382e-08,8.837302961e-08,0.0
autocorrelations,ch,casual,subject1,t1,16.0,6.869125496816326e-08,7.928203191e-08,2.635481119964825e-08,1.140910727e-08,9.452843787e-08,0.0
autocorrelations,ch,casual,subject1,t1,17.0,-2.757527960908164e-08,-3.181976122e-08,1.4593987103546362e-08,-4.383311266e-08,8.00622026e-09,0.0
autocorrelations,ch,casual,subject1,t1,18.0,5.3976549956077566e-08,6.248269843e-08,2.9968623143191235e-08,-6.359616139e-09,8.613523381e-08,0.0
autocorrelations,ch,casual,subject1,t1,19.0,6.589640732428572e-09,1.052413643e-08,5.126054292500279e-08,-8.136943676e-08,8.107854729e-08,0.0
autocorrelations,ch,casual,subject1,t1,20.0,-1.0075630610413793e-07,-1.026779506e-07,6.504464644858803e-09,-1.076238204e-07,-8.416975205e-08,0.0
autocorrelations,ch,casual,subject1,t2,1.0,7.452718876097959e-07,9.012495915e-07,1.376194431715055e-06,-1.609638594e-06,2.537497009e-06,0.0
autocorrelations,ch,casual,subject1,t2,2.0,-1.1686495905232654e-06,-1.58540025e-06,8.938429808495637e-07,-2.045723912e-06,7.65819642e-07,0.0
autocorrelations,ch,casual,subject1,t2,3.0,1.3072391307863263e-06,1.447148645e-06,5.111422787128032e-07,3.114687683e-08,1.855301585e-06,0.0
autocorrelations,ch,casual,subject1,t2,4.0,-1.4020549030661224e-06,-1.562887509e-06,5.298506968567708e-07,-1.959656172e-06,-7.183093064e-08,0.0
autocorrelations,ch,casual,subject1,t2,5.0,8.775335800855101e-07,1.236547281e-06,8.572069022159055e-07,-9.479965662e-07,1.726810344e-06,0.0
autocorrelations,ch,casual,subject1,t2,6.0,-5.346001087704082e-07,-7.000109055e-07,1.1115740268105302e-06,-1.909658966e-06,1.403901207e-06,0.0
autocorrelations,ch,casual,subject1,t2,7.0,-2.483163038330612e-07,-3.376112904e-07,1.1941087792777551e-06,-1.89561988e-06,1.705181231e-06,0.0
autocorrelations,ch,casual,subject1,t2,8.0,9.826966964118367e-07,1.288608839e-06,9.061749178769848e-07,-8.485831504e-07,1.918451028e-06,0.0
autocorrelations,ch,casual,subject1,t2,9.0,-1.121049479351837e-06,-1.281764071e-06,5.231058208570913e-07,-1.653699005e-06,1.709818532e-07,0.0
autocorrelations,ch,casual,subject1,t2,10.0,1.2237599227836735e-06,1.327195328e-06,3.9890619642010233e-07,2.613815881e-07,1.672786456e-06,0.0
autocorrelations,ch,casual,subject1,t2,11.0,-8.924897183871633e-07,-1.199543042e-06,6.561833143171017e-07,-1.52748797e-06,5.926452836e-07,0.0
autocorrelations,ch,casual,subject1,t2,12.0,5.050597832748979e-07,7.152181503e-07,8.4304546381451e-07,-1.092015826e-06,1.435905771e-06,0.0
autocorrelations,ch,casual,subject1,t2,13.0,-2.2073689023891845e-07,-2.551376873e-07,1.0120186056971431e-06,-1.670603929e-06,1.348929872e-06,0.0
autocorrelations,ch,casual,subject1,t2,14.0,-5.107647346543878e-07,-6.852578799e-07,9.849277819475929e-07,-1.692096955e-06,1.260785347e-06,0.0
autocorrelations,ch,casual,subject1,t2,15.0,9.62194107416449e-07,1.312497648e-06,7.072973012636464e-07,-6.01387695e-07,1.651338001e-06,0.0
autocorrelations,ch,casual,subject1,t2,16.0,-1.1820888603653062e-06,-1.297846227e-06,4.05448224444836e-07,-1.633843098e-06,-1.924499157e-07,0.0
autocorrelations,ch,casual,subject1,t2,17.0,1.124576816954898e-06,1.279882511e-06,4.934640425615491e-07,-1.048936835e-07,1.622520703e-06,0.0
autocorrelations,ch,casual,subject1,t2,18.0,-6.60978867416653e-07,-9.57102944e-07,7.368207920056271e-07,-1.397956666e-06,8.833755436e-07,0.0
autocorrelations,ch,casual,subject1,t2,19.0,5.00860794317551e-07,6.454967108e-07,9.418901692875228e-07,-1.139347663e-06,1.648307705e-06,0.0
autocorrelations,ch,casual,subject1,t2,20.0,8.707050134958619e-07,9.732038247e-07,5.836426098199863e-07,-2.407542808e-07,1.623213164e-06,0.0
autocorrelations,ch,casual,subject1,t3,1.0,6.343460014734694e-05,6.576596507e-05,1.2602915876487478e-05,3.955712086e-05,7.883520603e-05,0.0
autocorrelations,ch,casual,subject1,t3,2.0,2.131199860171429e-05,2.011860147e-05,8.555940526824058e-06,8.009674945e-06,3.85332508e-05,0.0
autocorrelations,ch,casual,subject1,t3,3.0,-1.676865198117143e-05,-1.497351787e-05,1.657930519384084e-05,-4.688999946e-05,7.38786745e-06,0.0
autocorrelations,ch,casual,subject1,t3,4.0,-6.37601956477551e-05,-6.631994308e-05,5.988461965534629e-06,-6.916515903e-05,-4.813806913e-05,0.0
autocorrelations,ch,casual,subject1,t3,5.0,-5.2352318264693886e-05,-5.097669228e-05,5.922743044414862e-06,-6.398500237e-05,-4.500334206e-05,0.0
autocorrelations,ch,casual,subject1,t3,6.0,-3.5541521861836734e-05,-3.863349528e-05,8.759154699118706e-06,-4.488606329e-05,-1.536690762e-05,0.0
autocorrelations,ch,casual,subject1,t3,7.0,2.0281419666520408e-05,2.223854724e-05,1.9063308108397228e-05,-1.398780513e-05,4.769795515e-05,0.0
autocorrelations,ch,casual,subject1,t3,8.0,5.163715291571429e-05,5.168655477e-05,1.0166917430099026e-06,4.827973281e-05,5.281004089e-05,0.0
autocorrelations,ch,casual,subject1,t3,9.0,5.669917310081633e-05,5.745913397e-05,3.018017873457742e-06,5.151553649e-05,6.017452743e-05,0.0
autocorrelations,ch,casual,subject1,t3,10.0,3.589119078273469e-05,3.829617612e-05,1.6696138985452634e-05,4.810661534e-06,5.849201641e-05,0.0
autocorrelations,ch,casual,subject1,t3,11.0,-1.7732381798887755e-05,-2.043672441e-05,9.712601671826935e-06,-2.957576801e-05,3.474434782e-06,0.0
autocorrelations,ch,casual,subject1,t3,12.0,-4.161719249265306e-05,-4.002836361e-05,8.74736971746381e-06,-5.847175375e-05,-2.984610701e-05,0.0
autocorrelations,ch,casual,subject1,t3,13.0,-6.502631075714286e-05,-6.604326948e-05,3.7858835914757e-06,-6.928792662e-05,-5.583234326e-05,0.0
autocorrelations,ch,casual,subject1,t3,14.0,-2.9122185151816323e-05,-2.765224711e-05,1.433045966343443e-05,-5.482466824e-05,-8.195101138e-06,0.0
autocorrelations,ch,casual,subject1,t3,15.0,3.929037717387347e-06,2.591983213e-06,7.725318659398264e-06,-7.666504589e-06,2.003297786e-05,0.0
autocorrelations,ch,casual,subject1,t3,16.0,4.682296279e-05,4.853754434e-05,1.4265253308258244e-05,2.105113343e-05,6.638650725e-05,0.0
autocorrelations,ch,casual,subject1,t3,17.0,5.90082363922449e-05,6.086350921e-05,7.47035660848772e-06,4.458955851e-05,6.725214727e-05,0.0
autocorrelations,ch,casual,subject1,t3,18.0,3.5326904831428574e-05,3.483875308e-05,4.163656747857274e-06,2.803477742e-05,4.399378902e-05,0.0
autocorrelations,ch,casual,subject1,t3,19.0,3.774767500889795e-06,6.014876772e-06,1.69485408074999e-05,-2.764892026e-05,2.753236433e-05,0.0
autocorrelations,ch,casual,subject1,t3,20.0,-4.391786300862069e-05,-4.52182641e-05,7.700101500505498e-06,-5.425666734e-05,-2.900670186e-05,0.0
autocorrelations,ch,casual,subject1,t4,1.0,1.459476021432041e-07,1.720772507e-07,1.9259114960795162e-07,-1.93654732e-07,3.985546452e-07,0.0
autocorrelations,ch,casual,subject1,t4,2.0,-1.791729544330408e-07,-2.245118876e-07,1.0448601274625689e-07,-2.806397155e-07,6.355014147e-08,0.0
autocorrelations,ch,casual,subject1,t4,3.0,2.0693438149448979e-07,2.209299695e-07,6.177721650576512e-08,7.832597154e-08,2.782936022e-07,0.0
autocorrelations,ch,casual,subject1,t4,4.0,-2.073784405576939e-07,-2.642298352e-07,1.281947948512461e-07,-3.325826572e-07,7.184093841e-08,0.0
autocorrelations,ch,casual,subject1,t4,5.0,2.68659087774898e-08,4.402837639e-08,1.823188320444293e-07,-2.804334857e-07,2.747197178e-07,0.0
autocorrelations,ch,casual,subject1,t4,6.0,7.578917412751022e-08,1.029429011e-07,1.648064851244841e-07,-2.193662444e-07,2.769280414e-07,0.0
autocorrelations,ch,casual,subject1,t4,7.0,-1.860034856533061e-07,-2.372339019e-07,1.0883022749177804e-07,-2.901244974e-07,6.442399885e-08,0.0
autocorrelations,ch,casual,subject1,t4,8.0,2.2403770363163265e-07,2.389446215e-07,6.235888777736439e-08,7.855456213e-08,2.951432911e-07,0.0
autocorrelations,ch,casual,subject1,t4,9.0,-1.5760378928730613e-07,-2.100444688e-07,1.2549907859203357e-07,-2.814192555e-07,1.118835755e-07,0.0
autocorrelations,ch,casual,subject1,t4,10.0,5.3596460722448986e-08,6.837669369e-08,1.740659377243074e-07,-2.371460493e-07,2.909336361e-07,0.0
autocorrelations,ch,casual,subject1,t4,11.0,8.834810778841429e-08,1.1600833e-07,1.668993833353074e-07,-2.119174041e-07,2.926717393e-07,0.0
autocorrelations,ch,casual,subject1,t4,12.0,-1.88392640101898e-07,-2.325113331e-07,1.046540208985417e-07,-2.889075315e-07,5.445219603e-08,0.0
autocorrelations,ch,casual,subject1,t4,13.0,2.0777636464102042e-07,2.22403557e-07,6.10929252817091e-08,6.876596677e-08,2.780427281e-07,0.0
autocorrelations,ch,casual,subject1,t4,14.0,-1.693531842805919e-07,-2.241535254e-07,1.1926322356330572e-07,-2.856578688e-07,9.158124631e-08,0.0
autocorrelations,ch,casual,subject1,t4,15.0,6.870940737436735e-08,8.852482935e-08,1.7581064855615956e-07,-2.316464559e-07,3.013566074e-07,0.0
autocorrelations,ch,casual,subject1,t4,16.0,8.262204005110206e-08,1.081345943e-07,1.74307520916165e-07,-2.258233513e-07,3.020408555e-07,0.0
autocorrelations,ch,casual,subject1,t4,17.0,-1.953857879191429e-07,-2.446272416e-07,1.080268838493941e-07,-2.993744908e-07,5.248641115e-08,0.0
autocorrelations,ch,casual,subject1,t4,18.0,2.022461143716327e-07,2.19201579e-07,6.11576091627005e-08,6.68124758e-08,2.731822851e-07,0.0
autocorrelations,ch,casual,subject1,t4,19.0,-1.8146719222057146e-07,-2.363320721e-07,1.1891304170115178e-07,-2.972106863e-07,7.989145568e-08,0.0
autocorrelations,ch,casual,subject1,t4,20.0,-7.009849859506894e-08,-7.658104875e-08,1.1405070744316445e-07,-2.43541455e-07,1.255859759e-07,0.0
autocorrelations,ch,casual,subject2,t1,1.0,1.2167780925091838e-07,1.438000275e-07,2.1452925834520498e-07,-2.392581805e-07,4.241287631e-07,0.0
autocorrelations,ch,casual,subject2,t1,2.0,-1.7645793527102037e-07,-2.418400616e-07,1.3165578809683272e-07,-3.044713406e-07,1.097065516e-07,0.0
autocorrelations,ch,casual,subject2,t1,3.0,2.083079833161225e-07,2.269248602e-07,7.555659804980129e-08,2.042125858e-08,2.909040366e-07,0.0
autocorrelations,ch,casual,subject2,t1,4.0,-2.317391627152653e-07,-2.639505644e-07,9.634274274596228e-08,-3.282718638e-07,4.313146392e-09,0.0
autocorrelations,ch,casual,subject2,t1,5.0,1.1014491559693877e-07,1.5686441e-07,1.5738606603910685e-07,-2.031397806e-07,2.768290005e-07,0.0
autocorrelations,ch,casual,subject2,t1,6.0,-3.0911854308387754e-08,-3.988017404e-08,1.787273027873673e-07,-2.848784953e-07,2.539836271e-07,0.0
autocorrelations,ch,casual,subject2,t1,7.0,-8.711278211955102e-08,-1.166453473e-07,1.6943951039175137e-07,-2.889817028e-07,2.190176967e-07,0.0
autocorrelations,ch,casual,subject2,t1,8.0,1.830462110321225e-07,2.339777759e-07,1.1095233767044903e-07,-6.85623668e-08,2.896861684e-07,0.0
autocorrelations,ch,casual,subject2,t1,9.0,-1.935791502993877e-07,-2.10006532e-07,6.385626385160491e-08,-2.674735072e-07,-5.275258846e-08,0.0
autocorrelations,ch,casual,subject2,t1,10.0,1.869775552639592e-07,2.241762952e-07,9.360641367491057e-08,-3.854081592e-08,2.773050641e-07,0.0
autocorrelations,ch,casual,subject2,t1,11.0,-9.75891295887755e-08,-1.33987245e-07,1.5028571777037914e-07,-2.649709851e-07,1.863734213e-07,0.0
autocorrelations,ch,casual,subject2,t1,12.0,-6.493349902387756e-09,-7.979216611e-09,1.621696416602427e-07,-2.528935307e-07,2.38735357e-07,0.0
autocorrelations,ch,casual,subject2,t1,13.0,8.69506064057143e-08,1.194201047e-07,1.4396743399974533e-07,-1.82905357e-07,2.492899111e-07,0.0
autocorrelations,ch,casual,subject2,t1,14.0,-1.696076460478061e-07,-2.105400052e-07,9.623506268201924e-08,-2.626652896e-07,5.475678826e-08,0.0
autocorrelations,ch,casual,subject2,t1,15.0,1.874337059077551e-07,1.992780564e-07,5.70529210595596e-08,6.789893933e-08,2.544250312e-07,0.0
autocorrelations,ch,casual,subject2,t1,16.0,-1.584644700667143e-07,-2.033412345e-07,9.84894237507238e-08,-2.532658946e-07,6.747059753e-08,0.0
autocorrelations,ch,casual,subject2,t1,17.0,8.179743218281633e-08,1.101242285e-07,1.464777223808915e-07,-1.857278913e-07,2.513037119e-07,0.0
autocorrelations,ch,casual,subject2,t1,18.0,2.7394921247183672e-08,3.119753478e-08,1.5059998814022254e-07,-2.121414517e-07,2.449843211e-07,0.0
autocorrelations,ch,casual,subject2,t1,19.0,-1.0751982326416328e-07,-1.432651077e-07,1.2017835668860864e-07,-2.349142725e-07,1.320196677e-07,0.0
autocorrelations,ch,casual,subject2,t1,20.0,2.041382576551724e-07,2.124691951e-07,2.4198556605082123e-08,1.417451776e-07,2.284404683e-07,0.0
autocorrelations,ch,casual,subject2,t2,1.0,7.044017639855102e-07,8.491608525e-07,1.1818048744573143e-06,-1.332988948e-06,2.241341087e-06,0.0
autocorrelations,ch,casual,subject2,t2,2.0,-1.0408190464967343e-06,-1.36783782e-06,6.877929182274778e-07,-1.727060776e-06,4.414308602e-07,0.0
autocorrelations,ch,casual,subject2,t2,3.0,7.641007247953061e-07,8.772356821e-07,4.163694612320003e-07,-2.592744816e-07,1.203531677e-06,0.0
autocorrelations,ch,casual,subject2,t2,4.0,-9.533182152530612e-07,-1.028935549e-06,3.418624825892188e-07,-1.350003879e-06,-2.146464945e-07,0.0
autocorrelations,ch,casual,subject2,t2,5.0,1.1556848164075512e-06,1.351331177e-06,5.386336059327532e-07,-1.305045089e-07,1.689582519e-06,0.0
autocorrelations,ch,casual,subject2,t2,6.0,-6.735663320716326e-07,-9.044367245e-07,9.169905020150608e-07,-1.684395459e-06,1.081573224e-06,0.0
autocorrelations,ch,casual,subject2,t2,7.0,-1.5166136056836737e-07,-1.202010795e-07,9.392199082437214e-07,-1.609380801e-06,1.208953845e-06,0.0
autocorrelations,ch,casual,subject2,t2,8.0,3.6388895644612244e-07,4.799002494e-07,7.323802304920915e-07,-9.037269946e-07,1.245034841e-06,0.0
autocorrelations,ch,casual,subject2,t2,9.0,-4.065882961231224e-07,-6.27354734e-07,6.38241385669484e-07,-1.066292594e-06,8.736286364e-07,0.0
autocorrelations,ch,casual,subject2,t2,10.0,8.04742141907347e-07,1.016112046e-06,5.21108566159966e-07,-4.190551923e-07,1.308356642e-06,0.0
autocorrelations,ch,casual,subject2,t2,11.0,-1.1019909979510205e-06,-1.173461461e-06,3.237938122025063e-07,-1.478526617e-06,-4.189518109e-07,0.0
autocorrelations,ch,casual,subject2,t2,12.0,8.277093779755103e-07,1.020041874e-06,4.885877651855691e-07,-3.424329507e-07,1.300964703e-06,0.0
autocorrelations,ch,casual,subject2,t2,13.0,-4.019242549655102e-07,-6.284221381e-07,5.999341350086249e-07,-1.009058438e-06,8.26481567e-07,0.0
autocorrelations,ch,casual,subject2,t2,14.0,4.009792637359184e-07,5.271594038e-07,6.953784401764279e-07,-8.278491243e-07,1.221314668e-06,0.0
autocorrelations,ch,casual,subject2,t2,15.0,-9.896794945428569e-08,-8.662005836e-08,8.66262024178889e-07,-1.420710599e-06,1.181793564e-06,0.0
autocorrelations,ch,casual,subject2,t2,16.0,-5.813145916840816e-07,-7.68272214e-07,7.996481362692843e-07,-1.478584924e-06,9.212243207e-07,0.0
autocorrelations,ch,casual,subject2,t2,17.0,8.650356930706122e-07,1.070304255e-06,4.990840971574155e-07,-2.85032823e-07,1.353131162e-06,0.0
autocorrelations,ch,casual,subject2,t2,18.0,-7.979922651134693e-07,-8.778900435e-07,3.0310089036458226e-07,-1.143467234e-06,-9.115411786e-08,0.0
autocorrelations,ch,casual,subject2,t2,19.0,7.808177580940816e-07,8.775741189e-07,3.270906862303619e-07,-2.448750834e-08,1.138770967e-06,0.0
autocorrelations,ch,casual,subject2,t2,20.0,-4.822704234240689e-07,-5.277719267e-07,5.015594730326969e-07,-1.209642301e-06,4.02281043e-07,0.0
autocorrelations,ch,casual,subject2,t3,1.0,1.0164294975569388e-07,1.040545049e-07,1.7242192593098365e-07,-1.979404208e-07,4.07549281e-07,0.0
autocorrelations,ch,casual,subject2,t3,2.0,-1.1646820074000002e-08,-7.512721042e-09,1.5949350167866826e-07,-2.501097083e-07,2.340884294e-07,0.0
autocorrelations,ch,casual,subject2,t3,3.0,8.649647591938777e-09,-2.276080885e-09,1.6425759828660512e-07,-2.260887556e-07,2.451152889e-07,0.0
autocorrelations,ch,casual,subject2,t3,4.0,-5.6674409441224495e-08,-5.494923698e-08,1.590662815670319e-07,-3.059930017e-07,2.062574939e-07,0.0
autocorrelations,ch,casual,subject2,t3,5.0,-5.396334738008164e-08,-5.555958882e-08,1.636573009361524e-07,-3.142836345e-07,2.043292714e-07,0.0
autocorrelations,ch,casual,subject2,t3,6.0,1.5022330981428567e-09,2.495722512e-09,1.5188538314800892e-07,-2.229006981e-07,2.302340301e-07,0.0
autocorrelations,ch,casual,subject2,t3,7.0,-3.597598320671428e-08,-3.963348285e-08,1.5718166288739044e-07,-2.551682303e-07,1.970967991e-07,0.0
autocorrelations,ch,casual,subject2,t3,8.0,1.3621802004285713e-08,2.221707758e-08,1.481742092508464e-07,-2.237490454e-07,2.399956862e-07,0.0
autocorrelations,ch,casual,subject2,t3,9.0,2.057380824287756e-08,3.139244258e-08,1.5274313842987965e-07,-2.148288467e-07,2.492888003e-07,0.0
autocorrelations,ch,casual,subject2,t3,10.0,-3.32851173918367e-10,8.797925438e-09,1.4419070708758804e-07,-2.132597946e-07,2.149235274e-07,0.0
autocorrelations,ch,casual,subject2,t3,11.0,3.1315024744122455e-08,1.90472376e-08,1.4609615174506294e-07,-1.834598398e-07,2.415229155e-07,0.0
autocorrelations,ch,casual,subject2,t3,12.0,-1.3852994561714284e-08,-2.214578469e-08,1.400292186856102e-07,-2.230889479e-07,1.973390218e-07,0.0
autocorrelations,ch,casual,subject2,t3,13.0,-6.289901341020409e-09,2.160535485e-09,1.3917187902797253e-07,-2.239982361e-07,1.993572893e-07,0.0
autocorrelations,ch,casual,subject2,t3,14.0,-1.3322444520816326e-08,-2.428349886e-08,1.349613064961553e-07,-2.1334194e-07,1.863132365e-07,0.0
autocorrelations,ch,casual,subject2,t3,15.0,-2.4524020247714287e-08,-2.588768357e-08,1.3087516692004396e-07,-2.239924991e-07,1.737742258e-07,0.0
autocorrelations,ch,casual,subject2,t3,16.0,4.12024186465102e-08,4.481352392e-08,1.2910031401223765e-07,-1.517800986e-07,2.287328243e-07,0.0
autocorrelations,ch,casual,subject2,t3,17.0,1.7412962035612246e-08,2.889222454e-08,1.234644831353393e-07,-1.738432872e-07,2.16151102e-07,0.0
autocorrelations,ch,casual,subject2,t3,18.0,2.065649672138776e-08,5.438516545e-09,1.2513103496104305e-07,-1.717572936e-07,2.101598486e-07,0.0
autocorrelations,ch,casual,subject2,t3,19.0,2.9526417061877553e-08,3.518276482e-08,1.1791068872599761e-07,-1.55069655e-07,2.161908229e-07,0.0
autocorrelations,ch,casual,subject2,t3,20.0,-3.1924043583620695e-08,-3.008254334e-08,1.1683383246277383e-07,-2.097495879e-07,1.440885286e-07,0.0
autocorrelations,ch,casual,subject2,t4,1.0,1.042355400767959e-07,8.866977613e-08,3.635197802683693e-07,-5.474376769e-07,7.355818525e-07,0.0
autocorrelations,ch,casual,subject2,t4,2.0,-8.752756184081633e-08,-1.252150201e-07,3.406506255967678e-07,-6.189598959e-07,4.330293901e-07,0.0
autocorrelations,ch,casual,subject2,t4,3.0,9.359450861614288e-08,9.010337404e-08,3.499760336952889e-07,-4.404305666e-07,6.051574981e-07,0.0
autocorrelations,ch,casual,subject2,t4,4.0,-1.1798214932661225e-07,-1.116987594e-07,3.391183600563532e-07,-6.387922615e-07,4.519463201e-07,0.0
autocorrelations,ch,casual,subject2,t4,5.0,3.906713046767346e-08,4.777745546e-08,3.606638087743175e-07,-6.092274037e-07,6.20176039e-07,0.0
autocorrelations,ch,casual,subject2,t4,6.0,2.0812569305326533e-08,2.939308309e-08,3.4306090328137725e-07,-5.541920556e-07,5.817844576e-07,0.0
autocorrelations,ch,casual,subject2,t4,7.0,-1.0369399660979593e-07,-9.270477192e-08,3.549288163708189e-07,-6.442859335e-07,5.194833358e-07,0.0
autocorrelations,ch,casual,subject2,t4,8.0,1.0104724156469388e-07,1.353229591e-07,3.352479029027217e-07,-4.165324391e-07,6.157746984e-07,0.0
autocorrelations,ch,casual,subject2,t4,9.0,-9.026194408232653e-08,-6.381971512e-08,3.528387763964469e-07,-6.174082329e-07,4.845804945e-07,0.0
autocorrelations,ch,casual,subject2,t4,10.0,5.0357196598918384e-08,7.35450438e-08,3.4877985420500413e-07,-5.031623148e-07,6.109680752e-07,0.0
autocorrelations,ch,casual,subject2,t4,11.0,7.65249927142853e-10,-1.349735961e-08,3.6096058717938107e-07,-6.238969698e-07,6.111701144e-07,0.0
autocorrelations,ch,casual,subject2,t4,12.0,-7.110745588685714e-08,-6.014630093e-08,3.478986778632199e-07,-6.228527787e-07,5.216022588e-07,0.0
autocorrelations,ch,casual,subject2,t4,13.0,1.0882545933979593e-07,1.419806822e-07,3.449690935861959e-07,-3.908014894e-07,6.277049755e-07,0.0
autocorrelations,ch,casual,subject2,t4,14.0,-1.0455355858653065e-07,-1.287507873e-07,3.450780566494288e-07,-6.237499706e-07,3.932649102e-07,0.0
autocorrelations,ch,casual,subject2,t4,15.0,8.266446291422451e-08,6.04907531e-08,3.484036310579907e-07,-5.17247494e-07,6.428618745e-07,0.0
autocorrelations,ch,casual,subject2,t4,16.0,8.670870630204079e-09,2.137297361e-08,3.641355549445797e-07,-6.13619022e-07,6.439265088e-07,0.0
autocorrelations,ch,casual,subject2,t4,17.0,-6.142266893816327e-08,-9.564423946e-08,3.4971032881464e-07,-6.243145534e-07,4.987896948e-07,0.0
autocorrelations,ch,casual,subject2,t4,18.0,8.722192331432655e-08,7.181790224e-08,3.550885335709596e-07,-4.901711512e-07,6.139730547e-07,0.0
autocorrelations,ch,casual,subject2,t4,19.0,-1.0741177642436739e-07,-1.279413337e-07,3.368336974974138e-07,-6.242264354e-07,4.180148434e-07,0.0
