sensor,language,tone,participant,script,time_1,autocorrelation_mean,autocorrelation_median,autocorrelation_std,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,ch,casual,subject2,t4,20.0,5.734225994896551e-08,9.554174309e-08,3.488058966470048e-07,-5.340915859e-07,5.7048714e-07,0.0
autocorrelations,en,bus,subject1,t1,1.0,4.966407148857144e-08,4.846523898e-08,1.0996701561972016e-08,3.329537e-08,7.323843117e-08,0.0
autocorrelations,en,bus,subject1,t1,2.0,1.5892993684081632e-08,1.470768568e-08,9.117713485372518e-09,3.032194612e-09,3.249670858e-08,0.0
autocorrelations,en,bus,subject1,t1,3.0,-3.228467581453674e-09,-3.306812305e-09,3.262176712703342e-09,-7.792352184e-09,2.812784322e-09,0.0
autocorrelations,en,bus,subject1,t1,4.0,-8.755572751775511e-09,-8.816117203e-09,5.028346663410773e-10,-9.818020783e-09,-7.761622308e-09,0.0
autocorrelations,en,bus,subject1,t1,5.0,-1.1226296756938777e-08,-1.11003035e-08,6.605792241327013e-10,-1.240496466e-08,-1.010760102e-08,0.0
autocorrelations,en,bus,subject1,t1,6.0,-1.3506038949591836e-08,-1.340169271e-08,7.949860563373241e-10,-1.484594282e-08,-1.17020661e-08,0.0
autocorrelations,en,bus,subject1,t1,7.0,-1.4745413454285716e-08,-1.491338273e-08,6.79323688036481e-10,-1.567342176e-08,-1.333324884e-08,0.0
autocorrelations,en,bus,subject1,t1,8.0,-1.3450733589387758e-08,-1.356171684e-08,4.644362618751529e-10,-1.40876983e-08,-1.173479118e-08,0.0
autocorrelations,en,bus,subject1,t1,9.0,-9.993600282734694e-09,-9.746739535e-09,6.37379843520848e-10,-1.167122377e-08,-9.209958822e-09,0.0
autocorrelations,en,bus,subject1,t1,10.0,-8.660505682020409e-09,-8.885913035e-09,8.515721782458482e-10,-9.94787788e-09,-7.319721152e-09,0.0
autocorrelations,en,bus,subject1,t1,11.0,-8.485132398e-09,-8.464682597e-09,5.490748292705e-10,-9.277047363e-09,-7.603184951e-09,0.0
autocorrelations,en,bus,subject1,t1,12.0,-5.9417033311734694e-09,-6.81094201e-09,2.584351000201e-09,-8.546911618e-09,-6.180816327e-10,0.0
autocorrelations,en,bus,subject1,t1,13.0,6.144568363450204e-09,5.728256495e-09,3.752453744745073e-09,9.552026406e-11,1.231475047e-08,0.0
autocorrelations,en,bus,subject1,t1,14.0,1.3433537422244898e-08,1.361267765e-08,5.173194422481724e-10,1.206939739e-08,1.404077088e-08,0.0
autocorrelations,en,bus,subject1,t1,15.0,7.284628989612245e-09,7.5325552e-09,2.721673928582406e-09,3.055873581e-09,1.183599161e-08,0.0
autocorrelations,en,bus,subject1,t1,16.0,5.934424662836734e-09,6.453805013e-09,1.8758705670178992e-09,2.996777881e-09,8.154858578e-09,0.0
autocorrelations,en,bus,subject1,t1,17.0,9.9495578867551e-09,1.027091091e-08,1.118029669166999e-09,7.88259919e-09,1.124318129e-08,0.0
autocorrelations,en,bus,subject1,t1,18.0,1.3859614965102042e-08,1.401211778e-08,2.189656590863317e-09,1.070551071e-08,1.694095235e-08,0.0
autocorrelations,en,bus,subject1,t1,19.0,1.4501303335040818e-08,1.533479034e-08,2.043622185567507e-09,8.882458974e-09,1.673502952e-08,0.0
autocorrelations,en,bus,subject1,t1,20.0,2.129415170334482e-09,2.110514659e-09,3.999927828971859e-09,-4.445907505e-09,8.510444463e-09,0.0
autocorrelations,en,bus,subject1,t2,1.0,3.018778904979592e-07,3.039368102e-07,5.4829667879035286e-08,2.044454916e-07,4.065659596e-07,0.0
autocorrelations,en,bus,subject1,t2,2.0,7.831682589070002e-08,6.624388914e-08,6.470581235032375e-08,-1.051465761e-08,1.955061909e-07,0.0
autocorrelations,en,bus,subject1,t2,3.0,-5.6452129140816335e-08,-6.281151609e-08,2.025744811722881e-08,-7.741281285e-08,-1.404134169e-08,0.0
autocorrelations,en,bus,subject1,t2,4.0,-7.251900566040817e-08,-7.562753943e-08,6.141355607369612e-09,-7.865477088e-08,-5.702808677e-08,0.0
autocorrelations,en,bus,subject1,t2,5.0,-4.232818462040816e-08,-4.035676931e-08,5.824386723505094e-09,-5.612351311e-08,-3.58530623e-08,0.0
autocorrelations,en,bus,subject1,t2,6.0,-6.561382901959184e-08,-6.458725138e-08,1.9279771367879883e-08,-9.857079282e-08,-3.85780186e-08,0.0
autocorrelations,en,bus,subject1,t2,7.0,-1.2140155909734696e-07,-1.261387285e-07,9.890803297094052e-09,-1.310770835e-07,-9.982657767e-08,0.0
autocorrelations,en,bus,subject1,t2,8.0,-1.163997825122449e-07,-1.178181895e-07,7.612959099131643e-09,-1.277832245e-07,-1.00240642e-07,0.0
autocorrelations,en,bus,subject1,t2,9.0,-7.578330705204083e-08,-7.710624384e-08,1.4853731034339873e-08,-9.902908438e-08,-4.674940276e-08,0.0
autocorrelations,en,bus,subject1,t2,10.0,-1.3082676564877547e-09,-7.081059299e-10,2.457891198783515e-08,-4.355867059e-08,3.681694637e-08,0.0
autocorrelations,en,bus,subject1,t2,11.0,4.655546831469388e-08,4.800578016e-08,4.76346956619055e-09,3.65851128e-08,5.228348089e-08,0.0
autocorrelations,en,bus,subject1,t2,12.0,1.5538090162740816e-08,1.526911824e-08,1.0545342800269156e-08,-1.477781014e-09,3.488514484e-08,0.0
autocorrelations,en,bus,subject1,t2,13.0,-6.313730587816327e-09,-6.655754502e-09,2.317745678604053e-09,-9.82208814e-09,-1.74722483e-09,0.0
autocorrelations,en,bus,subject1,t2,14.0,1.0567057514918368e-08,8.196718712e-09,1.063476538965816e-08,-2.554593437e-09,3.256641537e-08,0.0
autocorrelations,en,bus,subject1,t2,15.0,5.2297859905714286e-08,5.259979621e-08,1.0326078161007116e-08,3.330666693e-08,6.922976168e-08,0.0
autocorrelations,en,bus,subject1,t2,16.0,7.422142170408165e-08,7.429587859e-08,1.8723424751656443e-09,6.993533757e-08,7.772175389e-08,0.0
autocorrelations,en,bus,subject1,t2,17.0,7.996655062428571e-08,8.024387201e-08,8.703717446709942e-10,7.726937926e-08,8.143427439e-08,0.0
autocorrelations,en,bus,subject1,t2,18.0,6.258149664510206e-08,6.559576755e-08,1.3275776407925842e-08,3.542186434e-08,8.043415426e-08,0.0
autocorrelations,en,bus,subject1,t2,19.0,3.4814454410714286e-09,7.983448264e-10,1.5788141180715377e-08,-1.808007237e-08,3.478482685e-08,0.0
autocorrelations,en,bus,subject1,t2,20.0,-2.288650759172414e-08,-2.354998548e-08,1.8939208752477343e-09,-2.500624076e-08,-1.878195275e-08,0.0
autocorrelations,en,bus,subject1,t3,1.0,5.80705720432653e-08,5.634179758e-08,1.2362219938084056e-08,3.793610806e-08,8.610310033e-08,0.0
autocorrelations,en,bus,subject1,t3,2.0,1.2954729857363674e-08,1.110297279e-08,1.3176517833673478e-08,-6.722830127e-09,3.688025634e-08,0.0
autocorrelations,en,bus,subject1,t3,3.0,-2.0682167758918373e-08,-2.155559836e-08,6.7696472393215165e-09,-3.001604231e-08,-7.293709589e-09,0.0
autocorrelations,en,bus,subject1,t3,4.0,-3.941862398918367e-08,-4.060819929e-08,4.77291099848813e-09,-4.520160465e-08,-3.024566636e-08,0.0
autocorrelations,en,bus,subject1,t3,5.0,-4.3511196520816334e-08,-4.516722274e-08,3.198823363598092e-09,-4.628510874e-08,-3.531871198e-08,0.0
autocorrelations,en,bus,subject1,t3,6.0,-1.9214344546244897e-08,-1.981614363e-08,9.872887437824345e-09,-3.465133362e-08,-1.398946934e-09,0.0
autocorrelations,en,bus,subject1,t3,7.0,1.445732799912857e-08,1.587383432e-08,7.778560273610189e-09,-6.293558011e-10,2.545635928e-08,0.0
autocorrelations,en,bus,subject1,t3,8.0,2.9813644915714293e-08,3.032259438e-08,1.5268222532641223e-09,2.595351063e-08,3.140158446e-08,0.0
autocorrelations,en,bus,subject1,t3,9.0,2.838721260897959e-08,2.892943324e-08,1.6681724008165803e-09,2.453351445e-08,3.062518447e-08,0.0
autocorrelations,en,bus,subject1,t3,10.0,1.795733570808163e-08,1.810427478e-08,4.2543520434405646e-09,9.763656636e-09,2.455879896e-08,0.0
autocorrelations,en,bus,subject1,t3,11.0,-4.707395883430613e-09,-4.309159584e-09,8.675411167250368e-09,-1.955384075e-08,9.27044109e-09,0.0
autocorrelations,en,bus,subject1,t3,12.0,-2.946812404163265e-08,-3.017335673e-08,4.934471542322208e-09,-3.576849019e-08,-2.000955622e-08,0.0
autocorrelations,en,bus,subject1,t3,13.0,-2.989113165020408e-08,-3.055841044e-08,4.762507748296515e-09,-3.602396403e-08,-2.117483992e-08,0.0
autocorrelations,en,bus,subject1,t3,14.0,-1.1426417286959185e-08,-1.137185591e-08,5.723865609495353e-09,-2.09676215e-08,-2.58235494e-09,0.0
autocorrelations,en,bus,subject1,t3,15.0,3.4096371883224487e-09,3.368017653e-09,3.515845332860551e-09,-2.727185964e-09,9.328572183e-09,0.0
autocorrelations,en,bus,subject1,t3,16.0,1.7971006547632656e-08,1.859787342e-08,4.270709108941659e-09,9.639245924e-09,2.489554843e-08,0.0
autocorrelations,en,bus,subject1,t3,17.0,2.5961730806326527e-08,2.604866812e-08,4.2210197720037046e-10,2.476422903e-08,2.659026218e-08,0.0
autocorrelations,en,bus,subject1,t3,18.0,1.926959995714286e-08,1.934803163e-08,3.5517607857180033e-09,1.232511202e-08,2.499283735e-08,0.0
autocorrelations,en,bus,subject1,t3,19.0,3.865809225031224e-09,3.901796734e-09,4.3615839673344335e-09,-3.410036404e-09,1.199048102e-08,0.0
autocorrelations,en,bus,subject1,t3,20.0,-7.642164353448276e-09,-7.728334995e-09,2.425839163673468e-09,-1.142167024e-08,-3.725290298e-09,0.0
autocorrelations,en,bus,subject1,t4,1.0,5.374036820918368e-08,4.70990652e-08,2.6056474094092523e-08,1.858451062e-08,1.052540028e-07,0.0
autocorrelations,en,bus,subject1,t4,2.0,-2.541674733904081e-09,-4.615071297e-09,8.789673714352091e-09,-1.228063257e-08,1.742735653e-08,0.0
autocorrelations,en,bus,subject1,t4,3.0,4.870339439357144e-09,5.625402448e-09,4.261311196731716e-09,-4.390863759e-09,1.008399602e-08,0.0
autocorrelations,en,bus,subject1,t4,4.0,-2.1045940468551018e-08,-2.464091618e-08,7.694161879163439e-09,-2.850182145e-08,-4.927222828e-09,0.0
autocorrelations,en,bus,subject1,t4,5.0,-1.1502491943993878e-08,-1.001558124e-08,8.156657853776836e-09,-2.622449824e-08,-2.387587285e-10,0.0
autocorrelations,en,bus,subject1,t4,6.0,-1.3958406444966124e-08,-1.262763239e-08,1.1104053602221288e-08,-3.294489033e-08,-7.975753274e-11,0.0
autocorrelations,en,bus,subject1,t4,7.0,-3.0695680238163274e-08,-3.25160825e-08,4.808500721526139e-09,-3.576456831e-08,-1.922936691e-08,0.0
autocorrelations,en,bus,subject1,t4,8.0,-1.184774981991837e-09,9.61324631e-10,6.920078580182577e-09,-1.812349133e-08,5.897394564e-09,0.0
autocorrelations,en,bus,subject1,t4,9.0,-3.361380116408163e-09,-3.530777595e-09,1.2731828237695951e-09,-5.115175342e-09,-1.39377977e-09,0.0
autocorrelations,en,bus,subject1,t4,10.0,8.495030845236735e-09,1.082396631e-08,5.8088358522175925e-09,-1.343676915e-09,1.50776019e-08,0.0
autocorrelations,en,bus,subject1,t4,11.0,-2.8927786956571434e-09,-1.015632691e-09,9.395617471196672e-09,-1.923414931e-08,1.063674101e-08,0.0
autocorrelations,en,bus,subject1,t4,12.0,-6.157445614657142e-09,-7.79369944e-09,1.1671339322946572e-08,-2.026485289e-08,1.490292967e-08,0.0
autocorrelations,en,bus,subject1,t4,13.0,2.5233929711224485e-08,2.630886441e-08,4.437569516484141e-09,1.588422391e-08,3.058676972e-08,0.0
autocorrelations,en,bus,subject1,t4,14.0,3.837304536190204e-09,2.32054354e-09,5.455843845344915e-09,-2.066294352e-09,1.683718463e-08,0.0
autocorrelations,en,bus,subject1,t4,15.0,1.13429892566e-08,1.19539465e-08,5.937668427293765e-09,4.688305912e-10,1.885859599e-08,0.0
autocorrelations,en,bus,subject1,t4,16.0,-4.544761032132653e-09,-7.02167901e-09,1.216767053209842e-08,-1.836380046e-08,1.69812295e-08,0.0
autocorrelations,en,bus,subject1,t4,17.0,-1.2981281247122449e-08,-1.625247376e-08,6.7332386501915814e-09,-1.860382733e-08,4.819969857e-09,0.0
autocorrelations,en,bus,subject1,t4,18.0,6.831656050646938e-09,7.774253361e-09,5.899014055631354e-09,-4.620966436e-09,1.429072436e-08,0.0
autocorrelations,en,bus,subject1,t4,19.0,-1.4829713930061225e-08,-1.538185933e-08,4.926494536083787e-09,-2.103694757e-08,-5.076635076e-09,0.0
autocorrelations,en,bus,subject1,t4,20.0,4.9511664329482764e-09,6.161465874e-09,1.0146498979500705e-08,-1.314659664e-08,1.966494527e-08,0.0
autocorrelations,en,bus,subject2,t1,1.0,3.92833295467347e-08,3.555488965e-08,2.43151570722388e-08,1.177500591e-08,1.782814823e-07,0.0
autocorrelations,en,bus,subject2,t1,2.0,2.3319373185918373e-08,2.36686832e-08,5.197358278678692e-09,1.31459618e-08,3.404907825e-08,0.0
autocorrelations,en,bus,subject2,t1,3.0,1.4083621804897956e-08,1.421028056e-08,3.260507127990042e-09,7.606908674e-09,2.037057865e-08,0.0
autocorrelations,en,bus,subject2,t1,4.0,1.124083566707551e-08,1.154447003e-08,8.458476589212011e-09,-5.982990061e-09,4.87353193e-08,0.0
autocorrelations,en,bus,subject2,t1,5.0,8.940636392438774e-09,8.217352944e-09,5.263271187953376e-09,-2.665549733e-09,2.793576355e-08,0.0
autocorrelations,en,bus,subject2,t1,6.0,6.333521246857142e-09,6.236408789e-09,2.884002814809438e-09,-1.00992876e-09,1.234849533e-08,0.0
autocorrelations,en,bus,subject2,t1,7.0,3.6118144215489805e-09,3.672459991e-09,3.014866056107369e-09,-4.658706461e-09,8.180854445e-09,0.0
autocorrelations,en,bus,subject2,t1,8.0,4.2056507728959164e-10,-3.847128764e-10,3.6816226632475886e-09,-7.041044103e-09,9.996986204e-09,0.0
autocorrelations,en,bus,subject2,t1,9.0,-2.421934736489796e-09,-2.434357072e-09,3.136230114686382e-09,-7.838978826e-09,6.150073706e-09,0.0
autocorrelations,en,bus,subject2,t1,10.0,-1.985737007257143e-09,-1.960563502e-09,7.436466011810004e-09,-1.744242231e-08,1.998174631e-08,0.0
autocorrelations,en,bus,subject2,t1,11.0,-1.320365582398775e-09,-1.374212794e-09,3.298381997650321e-09,-6.617190697e-09,5.661834023e-09,0.0
autocorrelations,en,bus,subject2,t1,12.0,-5.394177461934693e-09,-5.56173103e-09,3.182362871606445e-09,-1.114844192e-08,1.303764667e-09,0.0
autocorrelations,en,bus,subject2,t1,13.0,-9.665754221510205e-09,-9.599034e-09,2.7841898737579127e-09,-1.481794193e-08,-4.181192409e-09,0.0
autocorrelations,en,bus,subject2,t1,14.0,-1.1756684122683674e-08,-1.181789763e-08,4.230303862811988e-09,-1.946299733e-08,1.262672775e-10,0.0
autocorrelations,en,bus,subject2,t1,15.0,-1.0403433631020413e-08,-1.061282579e-08,4.112412765550179e-09,-1.890968717e-08,-1.813136515e-09,0.0
autocorrelations,en,bus,subject2,t1,16.0,-8.940362396224489e-09,-8.873155405e-09,2.819253971333085e-09,-1.431585401e-08,-3.660967856e-09,0.0
autocorrelations,en,bus,subject2,t1,17.0,-1.0324710141163268e-08,-1.00648382e-08,2.625900279314408e-09,-1.607070146e-08,-5.4457969e-09,0.0
autocorrelations,en,bus,subject2,t1,18.0,-1.1807964896918368e-08,-1.133677839e-08,2.700178985912316e-09,-1.724353949e-08,-7.167209459e-09,0.0
autocorrelations,en,bus,subject2,t1,19.0,-1.0801558358387756e-08,-1.005754138e-08,3.026080495680633e-09,-1.866201252e-08,-5.482176035e-09,0.0
autocorrelations,en,bus,subject2,t1,20.0,-9.724730083793104e-09,-9.953766362e-09,3.451328154735813e-09,-1.596689452e-08,-2.340580037e-09,0.0
autocorrelations,en,bus,subject2,t2,1.0,1.83789452744898e-07,1.822075527e-07,9.840456896043014e-09,1.676442198e-07,2.009192858e-07,0.0
autocorrelations,en,bus,subject2,t2,2.0,1.375544857367347e-07,1.366404361e-07,1.748657381484297e-08,1.09110719e-07,1.667407197e-07,0.0
autocorrelations,en,bus,subject2,t2,3.0,7.970680127591838e-08,7.932478791e-08,1.653874132593313e-08,5.3178234e-08,1.079805241e-07,0.0
autocorrelations,en,bus,subject2,t2,4.0,2.988649914142857e-08,2.889851915e-08,1.2558505660649397e-08,1.019683408e-08,5.224707996e-08,0.0
autocorrelations,en,bus,subject2,t2,5.0,-9.809599529673473e-09,-1.064537009e-08,1.0992705233169984e-08,-2.692501849e-08,9.452108378e-09,0.0
autocorrelations,en,bus,subject2,t2,6.0,-4.403949564755102e-08,-4.381956446e-08,1.0037461624505412e-08,-6.028579847e-08,-2.752391344e-08,0.0
autocorrelations,en,bus,subject2,t2,7.0,-7.145740430163265e-08,-7.12992374e-08,6.594334238257409e-09,-8.133528477e-08,-6.073499602e-08,0.0
autocorrelations,en,bus,subject2,t2,8.0,-8.221374028857145e-08,-8.220761286e-08,5.010130580386566e-10,-8.293943649e-08,-8.142823219e-08,0.0
autocorrelations,en,bus,subject2,t2,9.0,-7.606347263816328e-08,-7.574456753e-08,3.586203882342948e-09,-8.207646267e-08,-7.030348961e-08,0.0
autocorrelations,en,bus,subject2,t2,10.0,-6.163533199857142e-08,-6.089895921e-08,4.841748062838954e-09,-7.008037615e-08,-5.410437678e-08,0.0
autocorrelations,en,bus,subject2,t2,11.0,-4.133978017836735e-08,-4.113893076e-08,7.300303816206985e-09,-5.368514601e-08,-2.90550048e-08,0.0
autocorrelations,en,bus,subject2,t2,12.0,-1.1073661320330612e-08,-1.10747507e-08,1.0810749085963256e-08,-2.850858162e-08,7.584825793e-09,0.0
autocorrelations,en,bus,subject2,t2,13.0,3.0018683796999995e-08,2.982232659e-08,1.3174599254231472e-08,8.400374012e-09,5.192793375e-08,0.0
autocorrelations,en,bus,subject2,t2,14.0,7.099976944244898e-08,7.177714539e-08,1.0102184320588081e-08,5.273333221e-08,8.649548126e-08,0.0
autocorrelations,en,bus,subject2,t2,15.0,9.432028935265305e-08,9.557509799e-08,3.240741922240766e-09,8.696645289e-08,9.747692023e-08,0.0
autocorrelations,en,bus,subject2,t2,16.0,9.199368488755102e-08,9.297907678e-08,4.435116401124361e-09,8.27222662e-08,9.743849663e-08,0.0
autocorrelations,en,bus,subject2,t2,17.0,6.596308298795919e-08,6.587908099e-08,9.905820816016464e-09,4.880238598e-08,8.21793957e-08,0.0
autocorrelations,en,bus,subject2,t2,18.0,2.414027656689796e-08,2.337732041e-08,1.4037701680890056e-08,1.96998483e-09,4.796917158e-08,0.0
autocorrelations,en,bus,subject2,t2,19.0,-2.5825283888206132e-08,-2.662733639e-08,1.6155602565085174e-08,-5.132332444e-08,1.112637529e-09,0.0
autocorrelations,en,bus,subject2,t2,20.0,-6.661734333793104e-08,-6.63134751e-08,8.991836386215547e-09,-8.186643431e-08,-5.223918094e-08,0.0
autocorrelations,en,bus,subject2,t3,1.0,1.195972339236735e-07,1.202989205e-07,1.174849991539408e-08,9.866865331e-08,1.382783191e-07,0.0
autocorrelations,en,bus,subject2,t3,2.0,6.893612952122448e-08,7.042044924e-08,1.851497282979456e-08,3.633278227e-08,9.775002631e-08,0.0
autocorrelations,en,bus,subject2,t3,3.0,3.428785065366122e-09,2.524090543e-09,1.7986853744135468e-08,-2.523157256e-08,3.496288786e-08,0.0
autocorrelations,en,bus,subject2,t3,4.0,-4.610932500408162e-08,-4.73204156e-08,1.0251867686948078e-08,-6.115786714e-08,-2.62787257e-08,0.0
autocorrelations,en,bus,subject2,t3,5.0,-6.191675018489795e-08,-6.28229381e-08,2.4061249791051686e-09,-6.427442224e-08,-5.589400954e-08,0.0
autocorrelations,en,bus,subject2,t3,6.0,-3.912007243755104e-08,-4.055548684e-08,1.0980549633518672e-08,-5.536862765e-08,-1.884848226e-08,0.0
autocorrelations,en,bus,subject2,t3,7.0,5.8907833624346935e-09,5.871661738e-09,1.4157324179657908e-08,-1.78920005e-08,2.972689696e-08,0.0
autocorrelations,en,bus,subject2,t3,8.0,4.855285968877551e-08,4.980049239e-08,9.083176953619476e-09,3.070050862e-08,6.206275488e-08,0.0
autocorrelations,en,bus,subject2,t3,9.0,6.655494207163265e-08,6.691426752e-08,1.5705772440461094e-09,6.251180375e-08,6.829720843e-08,0.0
autocorrelations,en,bus,subject2,t3,10.0,4.953970110653061e-08,5.126155774e-08,1.0362512093436605e-08,2.957714563e-08,6.401376565e-08,0.0
autocorrelations,en,bus,subject2,t3,11.0,2.1380365587312242e-09,2.214288306e-09,1.5822710243141253e-08,-2.455849481e-08,2.860285775e-08,0.0
autocorrelations,en,bus,subject2,t3,12.0,-4.7012817043673466e-08,-4.822930998e-08,1.1523973677251024e-08,-6.403477253e-08,-2.557553051e-08,0.0
autocorrelations,en,bus,subject2,t3,13.0,-7.111654889285714e-08,-7.231591194e-08,2.838230795767782e-09,-7.384529339e-08,-6.446855516e-08,0.0
autocorrelations,en,bus,subject2,t3,14.0,-6.076660772469388e-08,-6.245813142e-08,8.871054775312723e-09,-7.282509024e-08,-4.31835632e-08,0.0
autocorrelations,en,bus,subject2,t3,15.0,-1.7472890050138774e-08,-1.835973687e-08,1.5365495961380186e-08,-4.22804487e-08,9.173167391e-09,0.0
autocorrelations,en,bus,subject2,t3,16.0,3.3171236771836746e-08,3.380980125e-08,1.2653059317027208e-08,1.028563359e-08,5.338328127e-08,0.0
autocorrelations,en,bus,subject2,t3,17.0,6.602275395408163e-08,6.78748466e-08,5.234080101414537e-09,5.414706608e-08,7.141825397e-08,0.0
autocorrelations,en,bus,subject2,t3,18.0,6.484688766530613e-08,6.632140213e-08,5.880063417388536e-09,5.218903419e-08,7.141864443e-08,0.0
autocorrelations,en,bus,subject2,t3,19.0,2.994452907744898e-08,3.071511442e-08,1.3552707913711677e-08,5.77643586e-09,5.146250138e-08,0.0
autocorrelations,en,bus,subject2,t3,20.0,-8.810243216241381e-09,-9.205470325e-09,7.768385708106045e-09,-2.138570095e-08,4.711169879e-09,0.0
autocorrelations,en,bus,subject2,t4,1.0,2.17511110544898e-07,2.180295682e-07,1.568156810552323e-08,1.904059518e-07,2.421388388e-07,0.0
autocorrelations,en,bus,subject2,t4,2.0,1.83343225889796e-07,1.827144984e-07,2.553608011252328e-09,1.801866105e-07,1.892458679e-07,0.0
autocorrelations,en,bus,subject2,t4,3.0,1.777588438755102e-07,1.824736829e-07,1.1899928484176876e-08,1.516172649e-07,1.895931511e-07,0.0
autocorrelations,en,bus,subject2,t4,4.0,1.284930258244898e-07,1.240353102e-07,9.319955933509481e-09,1.198901468e-07,1.504235432e-07,0.0
autocorrelations,en,bus,subject2,t4,5.0,1.265135080510204e-07,1.275685537e-07,3.406770061259182e-09,1.174669985e-07,1.304001757e-07,0.0
autocorrelations,en,bus,subject2,t4,6.0,8.653561650836736e-08,8.441363937e-08,1.6809394157945693e-08,6.390489922e-08,1.161216909e-07,0.0
autocorrelations,en,bus,subject2,t4,7.0,6.818787982979593e-08,6.830066824e-08,4.326812980991677e-09,6.25267385e-08,7.391250232e-08,0.0
autocorrelations,en,bus,subject2,t4,8.0,4.893833701428572e-08,5.190671816e-08,1.7392744127304274e-08,1.693883388e-08,7.242511232e-08,0.0
autocorrelations,en,bus,subject2,t4,9.0,5.302176182514285e-09,4.37143456e-09,3.871925489556146e-09,8.428556668e-10,1.596008317e-08,0.0
autocorrelations,en,bus,subject2,t4,10.0,6.192646935483673e-09,1.026250745e-08,7.553187149840314e-09,-1.232684272e-08,1.303559388e-08,0.0
autocorrelations,en,bus,subject2,t4,11.0,-3.56125737979592e-08,-4.004770294e-08,9.636470959915966e-09,-4.461943843e-08,-1.372949368e-08,0.0
autocorrelations,en,bus,subject2,t4,12.0,-3.0028804195306125e-08,-2.804194763e-08,5.338026257284007e-09,-4.152966025e-08,-2.44334306e-08,0.0
autocorrelations,en,bus,subject2,t4,13.0,-5.3595359452857136e-08,-5.473634419e-08,1.4411989855324705e-08,-7.43512961e-08,-2.943180791e-08,0.0
autocorrelations,en,bus,subject2,t4,14.0,-6.741948670816326e-08,-6.828943797e-08,6.979558119261938e-09,-7.591766804e-08,-5.620560473e-08,0.0
autocorrelations,en,bus,subject2,t4,15.0,-6.97833866255102e-08,-6.64355546e-08,1.3054764099494302e-08,-9.53211325e-08,-5.509491148e-08,0.0
autocorrelations,en,bus,subject2,t4,16.0,-1.0631615618653061e-07,-1.072580497e-07,4.383944918595159e-09,-1.115383039e-07,-9.597961251e-08,0.0
autocorrelations,en,bus,subject2,t4,17.0,-9.189336650877553e-08,-9.083160701e-08,3.9662888995099484e-09,-1.007958938e-07,-8.725862629e-08,0.0
autocorrelations,en,bus,subject2,t4,18.0,-1.2345842875102042e-07,-1.268004285e-07,1.0256717893261902e-08,-1.339615176e-07,-1.021935316e-07,0.0
autocorrelations,en,bus,subject2,t4,19.0,-1.177153343877551e-07,-1.153075666e-07,7.476038215426532e-09,-1.316643236e-07,-1.095721482e-07,0.0
autocorrelations,en,bus,subject2,t4,20.0,-1.225090313275862e-07,-1.212328908e-07,7.855606732045632e-09,-1.368151475e-07,-1.113636382e-07,0.0
autocorrelations,en,casual,subject1,t1,1.0,1.0054861475367347e-05,1.022021561e-05,3.3955686869123064e-06,3.760314337e-06,1.641627188e-05,0.0
