sensor,language,tone,participant,script,time_1,autocorrelation_mean,autocorrelation_median,autocorrelation_std,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,en,casual,subject1,t1,2.0,-9.28892482763061e-07,-1.254231714e-06,3.7741214943904816e-06,-7.388806034e-06,5.819197342e-06,0.0
autocorrelations,en,casual,subject1,t1,3.0,-8.64590185532653e-06,-8.560348301e-06,1.4132549653355298e-06,-1.101491371e-05,-5.297055533e-06,0.0
autocorrelations,en,casual,subject1,t1,4.0,-6.346772907734693e-06,-6.48878024e-06,2.4962551569584903e-06,-1.074553276e-05,-1.533033541e-06,0.0
autocorrelations,en,casual,subject1,t1,5.0,8.221946769612245e-07,7.250225648e-07,2.143208110340788e-06,-3.759303704e-06,5.250439716e-06,0.0
autocorrelations,en,casual,subject1,t1,6.0,5.21936952989796e-06,5.090012445e-06,1.309478598003036e-06,2.685144216e-06,7.327917446e-06,0.0
autocorrelations,en,casual,subject1,t1,7.0,4.494816436816326e-06,4.527945435e-06,1.5207552710591188e-06,1.158746408e-06,7.194324245e-06,0.0
autocorrelations,en,casual,subject1,t1,8.0,-9.491591608653061e-08,-7.368700065e-08,2.0559254726660548e-06,-3.956113978e-06,3.868345165e-06,0.0
autocorrelations,en,casual,subject1,t1,9.0,-4.592897605204082e-06,-4.681615074e-06,1.4951966762754252e-06,-7.281642398e-06,-1.370630139e-06,0.0
autocorrelations,en,casual,subject1,t1,10.0,-4.361709449114285e-06,-4.385361891e-06,1.6874077438546469e-06,-7.204483743e-06,-7.287804236e-07,0.0
autocorrelations,en,casual,subject1,t1,11.0,1.0369701639578817e-06,1.077447736e-06,2.064314751313546e-06,-3.197769779e-06,5.285371617e-06,0.0
autocorrelations,en,casual,subject1,t1,12.0,4.81972028855102e-06,4.807751723e-06,1.2117404347607295e-06,2.848512401e-06,6.699778317e-06,0.0
autocorrelations,en,casual,subject1,t1,13.0,2.5965287386851017e-06,2.554975972e-06,1.7716168432890164e-06,-1.12782001e-06,5.894512542e-06,0.0
autocorrelations,en,casual,subject1,t1,14.0,-1.885568229312041e-06,-1.851008665e-06,1.4525352095770048e-06,-4.511981893e-06,1.258316375e-06,0.0
autocorrelations,en,casual,subject1,t1,15.0,-2.879325492389796e-06,-2.779699194e-06,1.1798277439410403e-06,-4.734731384e-06,-9.243090661e-07,0.0
autocorrelations,en,casual,subject1,t1,16.0,-1.415444162693878e-06,-1.535343847e-06,1.3174813616073577e-06,-3.909664439e-06,1.154853896e-06,0.0
autocorrelations,en,casual,subject1,t1,17.0,1.213704213200102e-06,1.148894053e-06,1.4296273841164351e-06,-1.59078928e-06,3.697404771e-06,0.0
autocorrelations,en,casual,subject1,t1,18.0,1.963316972091836e-06,1.835428528e-06,1.2014706688784322e-06,1.441162898e-07,3.821209714e-06,0.0
autocorrelations,en,casual,subject1,t1,19.0,1.2067892833932651e-06,1.225436387e-06,1.2056124236843402e-06,-9.299802684e-07,3.312825785e-06,0.0
autocorrelations,en,casual,subject1,t1,20.0,-1.0734351002931037e-07,-2.787904086e-07,1.2381045313794924e-06,-2.230226664e-06,1.974798833e-06,0.0
autocorrelations,en,casual,subject1,t2,1.0,1.4678308849726533e-07,1.285985892e-07,1.952251484930701e-07,-2.611199341e-07,5.201357029e-07,0.0
autocorrelations,en,casual,subject1,t2,2.0,-1.5156925565377552e-07,-1.530527181e-07,1.4387342042419322e-07,-3.922393346e-07,9.957032427e-08,0.0
autocorrelations,en,casual,subject1,t2,3.0,7.702336287428572e-08,7.865325355e-08,1.5484870256526626e-07,-2.433485278e-07,3.261955822e-07,0.0
autocorrelations,en,casual,subject1,t2,4.0,-1.7336316393916324e-08,8.217362114e-09,1.5428185129537388e-07,-2.936447956e-07,2.746612135e-07,0.0
autocorrelations,en,casual,subject1,t2,5.0,-5.284306535885306e-08,-3.946267931e-08,1.503733021927405e-07,-3.055071888e-07,2.056674091e-07,0.0
autocorrelations,en,casual,subject1,t2,6.0,1.1452313987081634e-08,3.024255402e-08,1.3851733663053728e-07,-2.081434727e-07,2.309255538e-07,0.0
autocorrelations,en,casual,subject1,t2,7.0,-4.0984548244602046e-08,-4.181039459e-08,1.446944840820971e-07,-2.472150937e-07,1.975525455e-07,0.0
autocorrelations,en,casual,subject1,t2,8.0,4.740226786479592e-08,3.912624576e-08,1.3894051512423198e-07,-1.77863571e-07,2.572632995e-07,0.0
autocorrelations,en,casual,subject1,t2,9.0,7.423202743142856e-09,6.505624755e-09,1.4601793065511504e-07,-2.244299776e-07,2.462088409e-07,0.0
autocorrelations,en,casual,subject1,t2,10.0,-1.8813084284102042e-08,-2.597060134e-08,1.4056972306701208e-07,-2.27961402e-07,1.917000364e-07,0.0
autocorrelations,en,casual,subject1,t2,11.0,1.8170275887118373e-08,1.690329767e-08,1.430560418590485e-07,-1.825487367e-07,2.25856503e-07,0.0
autocorrelations,en,casual,subject1,t2,12.0,2.2812393684220412e-08,2.914440358e-08,1.4239876054029556e-07,-2.033651967e-07,2.323494384e-07,0.0
autocorrelations,en,casual,subject1,t2,13.0,-6.358429134728572e-08,-7.156218526e-08,1.439980836010572e-07,-2.872169786e-07,1.713735345e-07,0.0
autocorrelations,en,casual,subject1,t2,14.0,-1.3577072157714288e-08,4.164132212e-09,1.5579556378202825e-07,-2.935668353e-07,2.796916837e-07,0.0
autocorrelations,en,casual,subject1,t2,15.0,7.937835022132654e-08,9.681846811e-08,1.469056360725262e-07,-1.813827446e-07,3.144351972e-07,0.0
autocorrelations,en,casual,subject1,t2,16.0,-1.0195243158248981e-07,-1.020614946e-07,1.515447088025708e-07,-3.408592141e-07,1.852442986e-07,0.0
autocorrelations,en,casual,subject1,t2,17.0,2.4079146145265304e-08,9.511250911e-09,1.5911641112331065e-07,-2.754673852e-07,3.063987979e-07,0.0
autocorrelations,en,casual,subject1,t2,18.0,5.808107035836736e-08,3.731625665e-08,1.555710365355088e-07,-2.261873993e-07,3.238003823e-07,0.0
autocorrelations,en,casual,subject1,t2,19.0,-3.989912727734695e-08,-4.933761461e-08,1.4100635786235385e-07,-2.644647901e-07,1.8574407e-07,0.0
autocorrelations,en,casual,subject1,t2,20.0,5.6060828370344834e-08,6.53472753e-08,1.4511516772733068e-07,-1.745449712e-07,2.580459667e-07,0.0
autocorrelations,en,casual,subject1,t3,1.0,5.445994810163265e-07,6.311748199e-07,5.851781930797536e-07,-5.09947322e-07,1.292849774e-06,0.0
autocorrelations,en,casual,subject1,t3,2.0,-6.36998878287347e-07,-7.059952983e-07,2.3744588284490882e-07,-8.787823283e-07,-5.115640245e-08,0.0
autocorrelations,en,casual,subject1,t3,3.0,5.709202294703062e-07,6.521980595e-07,2.307249747323957e-07,-6.322178915e-09,7.977566415e-07,0.0
autocorrelations,en,casual,subject1,t3,4.0,-2.686039805863266e-07,-3.47790535e-07,4.19720244852193e-07,-7.777012597e-07,5.105072815e-07,0.0
autocorrelations,en,casual,subject1,t3,5.0,-2.775213128029592e-07,-3.124015837e-07,3.680575407545978e-07,-7.746607263e-07,3.481641922e-07,0.0
autocorrelations,en,casual,subject1,t3,6.0,2.994597200595919e-07,3.835821968e-07,1.9094300818503225e-07,-1.343464326e-07,4.857099434e-07,0.0
autocorrelations,en,casual,subject1,t3,7.0,-4.575972953265306e-07,-4.959229092e-07,1.1235128215417637e-07,-5.725730416e-07,-1.643422645e-07,0.0
autocorrelations,en,casual,subject1,t3,8.0,-2.1903900962122454e-08,2.025568825e-08,1.841120072649015e-07,-3.813624897e-07,1.934540126e-07,0.0
autocorrelations,en,casual,subject1,t3,9.0,1.1154582258224489e-07,1.06444392e-07,5.299428368247585e-08,4.282695722e-08,1.934809441e-07,0.0
autocorrelations,en,casual,subject1,t3,10.0,4.60763341297143e-08,5.020387342e-08,1.6106991834755165e-08,-2.838254694e-09,6.253583065e-08,0.0
autocorrelations,en,casual,subject1,t3,11.0,-7.712464930591837e-08,-8.403738837e-08,3.4721426142197496e-08,-1.190666115e-07,-5.16419448e-09,0.0
autocorrelations,en,casual,subject1,t3,12.0,2.735129730989388e-07,3.112692378e-07,1.467218356156121e-07,-6.884705416e-09,4.363497971e-07,0.0
autocorrelations,en,casual,subject1,t3,13.0,1.4720427128367348e-08,3.312154893e-08,2.800052755425727e-07,-4.477409322e-07,4.167263887e-07,0.0
autocorrelations,en,casual,subject1,t3,14.0,-2.559075919969388e-07,-3.611112716e-07,2.63542426815992e-07,-5.133722274e-07,3.170475527e-07,0.0
autocorrelations,en,casual,subject1,t3,15.0,6.197083340265306e-07,6.57902432e-07,1.407558139510825e-07,3.197732479e-07,7.825307002e-07,0.0
autocorrelations,en,casual,subject1,t3,16.0,-5.076723885169387e-07,-6.290225497e-07,3.912796204076957e-07,-9.186562173e-07,2.861313916e-07,0.0
autocorrelations,en,casual,subject1,t3,17.0,-8.073300239322449e-08,-8.832493457e-08,5.171147688391594e-07,-8.636574443e-07,7.305659951e-07,0.0
autocorrelations,en,casual,subject1,t3,18.0,4.236328947334286e-07,5.588183454e-07,3.860526813509209e-07,-3.814049926e-07,8.160702886e-07,0.0
autocorrelations,en,casual,subject1,t3,19.0,-7.188342092816327e-07,-7.684704011e-07,1.723873784808409e-07,-9.161935443e-07,-3.271981669e-07,0.0
autocorrelations,en,casual,subject1,t3,20.0,2.923607810900001e-07,3.204363291e-07,3.281925728745962e-07,-2.863014136e-07,7.789098531e-07,0.0
autocorrelations,en,casual,subject1,t4,1.0,3.612430028246938e-07,4.129947617e-07,3.872631971208671e-07,-3.251711201e-07,8.632512375e-07,0.0
autocorrelations,en,casual,subject1,t4,2.0,-3.8318458554557146e-07,-4.349954896e-07,1.5611454653337285e-07,-5.407418186e-07,-6.149342953e-09,0.0
autocorrelations,en,casual,subject1,t4,3.0,2.6921547098428575e-07,2.992430022e-07,1.0328945406431345e-07,1.861555767e-08,3.850724073e-07,0.0
autocorrelations,en,casual,subject1,t4,4.0,-3.108576987330204e-07,-3.945630878e-07,1.9015627885856906e-07,-4.968277067e-07,1.02263542e-07,0.0
autocorrelations,en,casual,subject1,t4,5.0,5.1374958454693895e-09,3.789445816e-08,2.4513942413372534e-07,-4.203651071e-07,3.189743023e-07,0.0
autocorrelations,en,casual,subject1,t4,6.0,1.0248868967183676e-08,3.167997229e-08,2.310290328160061e-07,-3.716679646e-07,3.185941052e-07,0.0
autocorrelations,en,casual,subject1,t4,7.0,-1.7931768728700006e-07,-2.553737616e-07,2.2565048948067485e-07,-4.102880639e-07,2.844814427e-07,0.0
autocorrelations,en,casual,subject1,t4,8.0,4.440741680612245e-07,4.693196184e-07,1.058845695111096e-07,1.828182623e-07,5.615648332e-07,0.0
autocorrelations,en,casual,subject1,t4,9.0,-2.778714606329592e-07,-3.741286783e-07,1.918772754305083e-07,-4.601815659e-07,1.579356598e-07,0.0
autocorrelations,en,casual,subject1,t4,10.0,1.0743476062963265e-07,1.423441157e-07,2.7264290729407935e-07,-3.648987653e-07,4.593526624e-07,0.0
autocorrelations,en,casual,subject1,t4,11.0,1.3349249463024493e-07,1.632491569e-07,2.5033929080800185e-07,-2.992268195e-07,4.596478822e-07,0.0
autocorrelations,en,casual,subject1,t4,12.0,-2.494105576577143e-07,-3.118260758e-07,1.4240618766924425e-07,-3.893892782e-07,6.432403847e-08,0.0
autocorrelations,en,casual,subject1,t4,13.0,1.655912589141837e-07,1.895330052e-07,8.659135247103304e-08,-5.164031587e-08,2.593138933e-07,0.0
autocorrelations,en,casual,subject1,t4,14.0,-3.172746387165306e-07,-3.479880286e-07,1.004038394280308e-07,-4.242368071e-07,-7.02688811e-08,0.0
autocorrelations,en,casual,subject1,t4,15.0,2.360363826997347e-07,2.989201627e-07,2.3498908207052922e-07,-2.226954363e-07,4.908882102e-07,0.0
autocorrelations,en,casual,subject1,t4,16.0,1.9261168879679586e-08,2.558544311e-08,2.985967508483249e-07,-4.449869463e-07,4.661655532e-07,0.0
autocorrelations,en,casual,subject1,t4,17.0,-2.092227976715776e-07,-2.875512107e-07,2.565520179696849e-07,-4.779624579e-07,3.110500045e-07,0.0
autocorrelations,en,casual,subject1,t4,18.0,4.917364009163266e-07,5.200481103e-07,1.1527511284409197e-07,2.118964418e-07,6.209159475e-07,0.0
autocorrelations,en,casual,subject1,t4,19.0,-2.941458872317755e-07,-3.914994058e-07,2.155113147279804e-07,-5.011376943e-07,1.852219471e-07,0.0
autocorrelations,en,casual,subject1,t4,20.0,-1.5359408010375864e-07,-1.604169916e-07,1.725546709677406e-07,-4.204301586e-07,1.365826624e-07,0.0
autocorrelations,en,casual,subject2,t1,1.0,5.167493611156122e-07,5.652279776e-07,1.299055699359228e-06,-1.729191837e-06,2.600773975e-06,0.0
autocorrelations,en,casual,subject2,t1,2.0,-1.0674986276e-06,-1.366516197e-06,9.053029331674788e-07,-1.95046414e-06,8.467850997e-07,0.0
autocorrelations,en,casual,subject2,t1,3.0,1.292718930065102e-06,1.42593882e-06,4.902440494142621e-07,1.500541969e-08,1.812566235e-06,0.0
autocorrelations,en,casual,subject2,t1,4.0,-1.2603295734818369e-06,-1.411444071e-06,4.809666935329118e-07,-1.802638489e-06,-7.855995141e-08,0.0
autocorrelations,en,casual,subject2,t1,5.0,8.524118051667348e-07,1.124253773e-06,8.096684677714535e-07,-8.222131992e-07,1.665663892e-06,0.0
autocorrelations,en,casual,subject2,t1,6.0,-2.957457334857143e-07,-3.315882457e-07,1.0178764193682236e-06,-1.683393031e-06,1.411753145e-06,0.0
autocorrelations,en,casual,subject2,t1,7.0,-3.366829244091837e-07,-5.026966323e-07,1.012590705370099e-06,-1.664118634e-06,1.427176011e-06,0.0
autocorrelations,en,casual,subject2,t1,8.0,8.824491733939999e-07,1.178620757e-06,7.701655476586227e-07,-7.283316414e-07,1.637759014e-06,0.0
autocorrelations,en,casual,subject2,t1,9.0,-1.1600816750020408e-06,-1.267752426e-06,4.186934676590929e-07,-1.619017237e-06,-1.079934743e-07,0.0
autocorrelations,en,casual,subject2,t1,10.0,1.095449974995306e-06,1.232414395e-06,4.532779011658593e-07,-3.111566028e-08,1.561625683e-06,0.0
autocorrelations,en,casual,subject2,t1,11.0,-7.991290758030408e-07,-1.077824005e-06,7.795288326443303e-07,-1.614522058e-06,7.939334795e-07,0.0
autocorrelations,en,casual,subject2,t1,12.0,2.335408420171429e-07,3.142559763e-07,1.006048790986652e-06,-1.401743421e-06,1.620910018e-06,0.0
autocorrelations,en,casual,subject2,t1,13.0,4.1563556970020413e-07,5.861563713e-07,9.764452925904242e-07,-1.314651949e-06,1.634335955e-06,0.0
autocorrelations,en,casual,subject2,t1,14.0,-9.16743246095306e-07,-1.251587285e-06,7.105019151481097e-07,-1.615820885e-06,6.305268838e-07,0.0
autocorrelations,en,casual,subject2,t1,15.0,1.1921345253734693e-06,1.26526218e-06,3.771055950844997e-07,2.706582363e-07,1.619694452e-06,0.0
autocorrelations,en,casual,subject2,t1,16.0,-1.036884192600612e-06,-1.249034349e-06,5.145959493259965e-07,-1.515350504e-06,1.946830753e-07,0.0
autocorrelations,en,casual,subject2,t1,17.0,5.701718517026531e-07,7.879198949e-07,7.914742703215975e-07,-9.449895479e-07,1.445094772e-06,0.0
autocorrelations,en,casual,subject2,t1,18.0,2.961483433693877e-08,3.514296016e-08,8.848256762869411e-07,-1.315223531e-06,1.355914109e-06,0.0
autocorrelations,en,casual,subject2,t1,19.0,-6.011245373640817e-07,-8.157687381e-07,7.523156223098054e-07,-1.438683878e-06,8.544193951e-07,0.0
autocorrelations,en,casual,subject2,t1,20.0,1.2624467167965515e-06,1.322204422e-06,1.357189069872383e-07,9.060512124e-07,1.384980444e-06,0.0
autocorrelations,en,casual,subject2,t2,1.0,7.260572187637756e-07,7.796521303e-07,4.1776120697386674e-07,-3.568110015e-09,1.274045984e-06,0.0
autocorrelations,en,casual,subject2,t2,2.0,-6.1968654001428625e-09,-6.630883377e-08,1.714461119354032e-07,-1.820079952e-07,3.707131191e-07,0.0
autocorrelations,en,casual,subject2,t2,3.0,3.0635716151461224e-07,4.053230353e-07,2.2734108362689605e-07,-2.329505109e-07,5.190253954e-07,0.0
autocorrelations,en,casual,subject2,t2,4.0,-6.752785018795918e-07,-7.187801026e-07,1.5910854225940197e-07,-8.408928642e-07,-2.666708989e-07,0.0
autocorrelations,en,casual,subject2,t2,5.0,-4.473310597436736e-08,6.525378723e-08,2.2498627283106585e-07,-5.394228848e-07,1.731736018e-07,0.0
autocorrelations,en,casual,subject2,t2,6.0,-4.441137063564695e-07,-5.124477598e-07,2.683806274860447e-07,-7.39577021e-07,5.842019874e-08,0.0
autocorrelations,en,casual,subject2,t2,7.0,-1.0917059558591834e-07,-1.143704433e-07,3.9378101604164914e-07,-7.030377607e-07,5.02325063e-07,0.0
autocorrelations,en,casual,subject2,t2,8.0,2.848072065589184e-07,3.581732585e-07,2.525047314355738e-07,-2.022376793e-07,5.545294313e-07,0.0
autocorrelations,en,casual,subject2,t2,9.0,-1.4879009844591836e-07,-2.363025517e-07,1.9420902842894938e-07,-3.374812105e-07,2.902729539e-07,0.0
autocorrelations,en,casual,subject2,t2,10.0,4.409767990359184e-07,4.774780177e-07,1.3527498962025492e-07,9.876815246e-08,5.867626345e-07,0.0
autocorrelations,en,casual,subject2,t2,11.0,-3.9209104109891844e-07,-4.713328225e-07,1.914435438356575e-07,-5.737504503e-07,6.871388711e-08,0.0
autocorrelations,en,casual,subject2,t2,12.0,1.3286459564081629e-08,9.612449117e-08,2.0470410943480306e-07,-4.10799153e-07,2.196695097e-07,0.0
autocorrelations,en,casual,subject2,t2,13.0,-3.566909199108368e-07,-4.009339236e-07,2.835339752103854e-07,-7.021418838e-07,1.389231685e-07,0.0
autocorrelations,en,casual,subject2,t2,14.0,-2.093992733401021e-07,-2.344887534e-07,3.4889805657881986e-07,-6.951339795e-07,3.646588449e-07,0.0
autocorrelations,en,casual,subject2,t2,15.0,2.3564238423977558e-07,3.132445414e-07,2.020848993897657e-07,-1.725189175e-07,4.42570433e-07,0.0
autocorrelations,en,casual,subject2,t2,16.0,-1.015353371012245e-07,-1.989039915e-07,2.072078623309123e-07,-2.986318473e-07,3.758110319e-07,0.0
autocorrelations,en,casual,subject2,t2,17.0,6.642969913224491e-07,6.940326302e-07,1.1835885765142483e-07,4.03623284e-07,8.010095211e-07,0.0
autocorrelations,en,casual,subject2,t2,18.0,-6.3785958590816364e-09,-8.798801254e-08,1.8594871121061146e-07,-1.854390406e-07,4.276374079e-07,0.0
autocorrelations,en,casual,subject2,t2,19.0,4.054787954678939e-07,4.870721398e-07,2.196225199560055e-07,-3.778321964e-08,6.312760831e-07,0.0
autocorrelations,en,casual,subject2,t2,20.0,2.197172432762415e-07,2.3833354e-07,2.270998781859671e-07,-1.802830526e-07,5.542317732e-07,0.0
autocorrelations,en,casual,subject2,t3,1.0,1.0553887663677552e-06,1.376306395e-06,2.4885157204363395e-06,-3.25687914e-06,4.253186247e-06,0.0
autocorrelations,en,casual,subject2,t3,2.0,-2.413488000910204e-06,-3.216523966e-06,1.7096774358428424e-06,-4.077796679e-06,1.345640918e-06,0.0
autocorrelations,en,casual,subject2,t3,3.0,2.9331495984428573e-06,3.172683935e-06,9.019954485510612e-07,8.224438817e-07,3.960018611e-06,0.0
autocorrelations,en,casual,subject2,t3,4.0,-2.651786876211653e-06,-3.202380362e-06,1.3680256253973717e-06,-3.979371425e-06,6.173447722e-07,0.0
autocorrelations,en,casual,subject2,t3,5.0,1.5077973452246937e-06,2.023891452e-06,2.192758422096927e-06,-2.639542142e-06,3.964179236e-06,0.0
autocorrelations,en,casual,subject2,t3,6.0,7.059166064285715e-08,1.022520657e-07,2.505585121076112e-06,-3.77934069e-06,3.810214854e-06,0.0
autocorrelations,en,casual,subject2,t3,7.0,-1.704995184912041e-06,-2.277066448e-06,2.1266561693769606e-06,-4.009938695e-06,2.422769453e-06,0.0
autocorrelations,en,casual,subject2,t3,8.0,2.7636492412112245e-06,3.175870553e-06,1.2428231475318092e-06,-2.878819681e-07,3.991711062e-06,0.0
autocorrelations,en,casual,subject2,t3,9.0,-2.898884453338776e-06,-3.136412561e-06,9.640255474310735e-07,-3.948722026e-06,-4.945447526e-07,0.0
autocorrelations,en,casual,subject2,t3,10.0,2.1286596499834693e-06,2.851316785e-06,1.8107847848480688e-06,-1.704220962e-06,3.927661951e-06,0.0
autocorrelations,en,casual,subject2,t3,11.0,-6.258281709071428e-07,-8.636063405e-07,2.364286541243797e-06,-3.781415485e-06,3.353362415e-06,0.0
autocorrelations,en,casual,subject2,t3,12.0,-9.161191436595916e-07,-1.214821826e-06,2.259899463859474e-06,-3.789802692e-06,2.997158966e-06,0.0
autocorrelations,en,casual,subject2,t3,13.0,2.095061962558367e-06,2.828065516e-06,1.6374172441158983e-06,-1.462217148e-06,3.697763631e-06,0.0
autocorrelations,en,casual,subject2,t3,14.0,-2.792336545932653e-06,-3.00905526e-06,8.844464428609889e-07,-3.779431799e-06,-6.366435117e-07,0.0
autocorrelations,en,casual,subject2,t3,15.0,2.61467047674102e-06,3.083844036e-06,1.262015821903431e-06,-4.387079427e-07,3.847748722e-06,0.0
autocorrelations,en,casual,subject2,t3,16.0,-1.5424855653438777e-06,-2.062714257e-06,2.0941498785407703e-06,-3.858162614e-06,2.460826651e-06,0.0
autocorrelations,en,casual,subject2,t3,17.0,-5.26092743271429e-08,-6.428785353e-08,2.41075409403038e-06,-3.685653896e-06,3.621503457e-06,0.0
autocorrelations,en,casual,subject2,t3,18.0,1.611264657498163e-06,2.140952111e-06,2.0272477505468606e-06,-2.301518139e-06,3.825339307e-06,0.0
autocorrelations,en,casual,subject2,t3,19.0,-2.546829236569062e-06,-2.988324799e-06,1.2020766177903678e-06,-3.729497241e-06,3.837359448e-07,0.0
autocorrelations,en,casual,subject2,t3,20.0,2.6225909680896546e-06,2.894916568e-06,9.973166789705792e-07,5.779996356e-07,3.71660757e-06,0.0
autocorrelations,en,casual,subject2,t4,1.0,1.8357115262040808e-07,2.468768425e-07,2.409881075717088e-06,-3.301192948e-06,3.634076954e-06,0.0
autocorrelations,en,casual,subject2,t4,2.0,-2.652837323938776e-08,-7.757357623e-08,2.3353525596282868e-06,-3.415450378e-06,3.33598314e-06,0.0
autocorrelations,en,casual,subject2,t4,3.0,-1.6015428350408152e-08,-1.014748425e-07,2.4243126947429744e-06,-3.346874094e-06,3.40221687e-06,0.0
autocorrelations,en,casual,subject2,t4,4.0,-1.1221983937959181e-07,-1.346195952e-07,2.3216963861900136e-06,-3.454863294e-06,3.296313609e-06,0.0
autocorrelations,en,casual,subject2,t4,5.0,-3.3541098611020445e-08,-9.013004243e-08,2.435437557426613e-06,-3.524162458e-06,3.339737646e-06,0.0
autocorrelations,en,casual,subject2,t4,6.0,3.213324614285712e-08,1.485945619e-07,2.316157657961256e-06,-3.319252692e-06,3.394650043e-06,0.0
autocorrelations,en,casual,subject2,t4,7.0,-1.0543039448061222e-07,-1.130334995e-08,2.4318945832187144e-06,-3.428203809e-06,3.330340811e-06,0.0
autocorrelations,en,casual,subject2,t4,8.0,9.722954711653065e-08,2.781151551e-08,2.322343334277391e-06,-3.320126479e-06,3.451313473e-06,0.0
autocorrelations,en,casual,subject2,t4,9.0,1.1619875084551025e-07,2.282243956e-07,2.4210421480600044e-06,-3.368829142e-06,3.504148535e-06,0.0
autocorrelations,en,casual,subject2,t4,10.0,-7.546595488571428e-08,-1.039254488e-07,2.342600216060363e-06,-3.422975703e-06,3.30324631e-06,0.0
autocorrelations,en,casual,subject2,t4,11.0,1.9239185516326768e-09,-2.016227443e-07,2.402416406756056e-06,-3.349545125e-06,3.422223953e-06,0.0
autocorrelations,en,casual,subject2,t4,12.0,-6.611239891591837e-08,4.309940501e-08,2.3683435457155096e-06,-3.475879418e-06,3.307499079e-06,0.0
autocorrelations,en,casual,subject2,t4,13.0,-2.5278173546938765e-08,-1.199406159e-07,2.376277006648329e-06,-3.497351477e-06,3.374962739e-06,0.0
autocorrelations,en,casual,subject2,t4,14.0,-2.0217738504285608e-09,-2.583343471e-09,2.390006744558476e-06,-3.318234056e-06,3.412612215e-06,0.0
autocorrelations,en,casual,subject2,t4,15.0,-5.882812465551022e-08,-9.543249292e-08,2.346975422919566e-06,-3.390838209e-06,3.313078282e-06,0.0
autocorrelations,en,casual,subject2,t4,16.0,1.574053835304082e-07,2.979127986e-07,2.413144986289085e-06,-3.290291034e-06,3.487913114e-06,0.0
autocorrelations,en,casual,subject2,t4,17.0,8.8459093052449e-08,4.969509107e-08,2.327860100808924e-06,-3.352974765e-06,3.485126766e-06,0.0
autocorrelations,en,casual,subject2,t4,18.0,-6.578832569795918e-08,-2.057877078e-07,2.4305987205110705e-06,-3.393274154e-06,3.348065614e-06,0.0
autocorrelations,en,casual,subject2,t4,19.0,2.9661275396734683e-08,1.240534984e-08,2.318717358795597e-06,-3.339302396e-06,3.394062438e-06,0.0
autocorrelations,en,casual,subject2,t4,20.0,-2.6438334951724134e-08,1.286849694e-07,2.4015289818899536e-06,-3.488129792e-06,3.289166413e-06,0.0
